cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
818,test,39.755688,71.736278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,24992,0,0,0,0,0,0,0,0,0,0,0,0,4,20,24992
819,test,40.457966,72.872247,52,197,3364764,0,0,0,5,380,6148435,45,234,4031730,13,1352,4954859,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,304,1580,1899392,4,20,203212,0,0,0,0,0,0,0,0,0,425,4067,24018678
820,test,40.307637,72.228188,65,247,4205955,27,102,1844721,1,76,1229687,212,1102,18993928,32,3328,12196576,0,0,0,0,0,0,0,0,0,0,0,0,9,1368,15373287,0,0,0,867,4508,5417016,5,26,254015,0,0,0,0,0,0,0,0,0,1218,10757,59515185
821,test,40.666246,73.064192,31,117,2005917,0,0,0,0,0,0,36,187,3225384,13,1352,4954859,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,241,1253,1505768,1,5,50803,0,0,0,0,0,0,0,0,0,323,3066,13450874
822,test,40.614842,73.601981,158,600,10223706,5,19,341615,6,456,7378122,160,832,14335040,73,7592,27823439,0,0,0,0,0,0,0,0,0,0,0,0,3,456,5124429,0,0,0,1362,7082,8509776,11,57,558833,0,0,0,0,0,0,0,0,0,1778,17094,74294960
823,test,40.141771,73.946381,28,106,1811796,0,0,0,0,0,0,40,208,3583760,8,832,3049144,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,167,868,1043416,0,0,0,0,0,0,0,0,0,0,0,0,245,2318,12904402
824,test,39.894011,72.708508,11,41,711777,0,0,0,0,0,0,20,104,1791880,5,520,1905715,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,129,670,805992,1,5,50803,0,0,0,0,0,0,0,0,0,168,1644,8682453
825,test,40.682543,73.230883,106,402,6858942,0,0,0,0,0,0,182,946,16306108,36,3744,13721148,0,0,0,0,0,0,0,0,0,0,0,0,15,2280,25622145,0,0,0,912,4742,5698176,3,15,152409,0,0,0,0,0,0,0,0,0,1254,12129,68358928
826,test,40.553208,72.740544,183,695,11841381,0,0,0,0,0,0,86,447,7705084,6,624,2286858,0,0,0,0,0,0,0,0,0,0,0,0,21,3192,35871003,0,0,0,612,3182,3823776,1,5,50803,0,0,0,0,0,0,0,0,0,909,8145,61578905
827,test,40.607812,72.888703,57,216,3688299,0,0,0,3,228,3689061,88,457,7884272,12,1248,4573716,0,0,0,0,0,0,0,0,0,0,0,0,11,1672,18789573,0,0,0,487,2532,3042776,10,52,508030,0,0,0,0,0,0,0,0,0,668,6405,42175727
828,test,40.387938,72.730763,33,125,2135331,0,0,0,0,0,0,37,192,3314978,13,1352,4954859,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,278,1445,1736944,3,15,152409,0,0,0,0,0,0,0,0,0,366,3433,15710807
829,test,40.621671,74.396839,24,91,1552968,1,3,68323,0,0,0,39,202,3494166,8,832,3049144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,603,724768,2,10,101606,0,0,0,0,0,0,0,0,0,190,1741,8990975
830,test,39.849250,73.754394,30,114,1941210,0,0,0,1,76,1229687,32,166,2867008,11,1144,4192573,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,232,1206,1449536,6,31,304818,0,0,0,0,0,0,0,0,0,314,3041,15401118
831,test,40.386316,72.201837,19,72,1229433,5,19,341615,0,0,0,28,145,2508632,11,1144,4192573,0,0,0,0,0,0,0,0,0,0,0,0,4,608,6832572,0,0,0,292,1518,1824416,1,5,50803,0,0,0,0,0,0,0,0,0,360,3511,16980044
832,test,40.425676,74.761735,11,41,711777,0,0,0,1,76,1229687,14,72,1254316,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,98,509,612304,1,5,50803,0,0,0,0,0,0,0,0,0,130,1319,8418602
833,test,40.753065,73.080297,6,22,388242,0,0,0,0,0,0,7,36,627158,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,166,199936,0,0,0,0,0,0,0,0,0,0,0,0,47,432,1977622
834,test,39.501306,71.829735,30,114,1941210,0,0,0,0,0,0,22,114,1971068,8,832,3049144,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,131,681,818488,1,5,50803,0,0,0,0,0,0,0,0,0,193,1898,9538856
835,test,40.971328,73.239557,9,34,582363,1,3,68323,0,0,0,10,52,895940,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,64,332,399872,1,5,50803,0,0,0,0,0,0,0,0,0,88,786,4467730
836,test,40.312612,72.700915,66,250,4270662,9,34,614907,0,0,0,114,592,10213716,25,2600,9528575,0,0,0,0,0,0,0,0,0,0,0,0,18,2736,30746574,0,0,0,896,4659,5598208,1,5,50803,0,0,0,0,0,0,0,0,0,1129,10876,61023445
837,test,40.269752,72.995911,325,1235,21029775,0,0,0,0,0,0,220,1144,19710680,68,7072,25917724,0,0,0,0,0,0,0,0,0,0,0,0,21,3192,35871003,0,0,0,1419,7378,8865912,1,5,50803,0,0,0,0,0,0,0,0,0,2054,20026,111445897
838,test,40.836703,73.516095,118,448,7635426,0,0,0,0,0,0,103,535,9228182,11,1144,4192573,0,0,0,0,0,0,0,0,0,0,0,0,20,3040,34162860,0,0,0,626,3255,3911248,1,5,50803,0,0,0,0,0,0,0,0,0,879,8427,59181092
839,test,39.527501,73.772292,11,41,711777,0,0,0,0,0,0,18,93,1612692,7,728,2668001,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,138,717,862224,2,10,101606,0,0,0,0,0,0,0,0,0,177,1741,7664443
840,test,40.466843,72.758943,81,307,5241267,0,0,0,10,760,12296870,143,743,12811942,31,3224,11815433,0,0,0,0,0,0,0,0,0,0,0,0,8,1216,13665144,0,0,0,842,4378,5260816,2,10,101606,0,0,0,0,0,0,0,0,0,1117,10638,61193078
841,test,40.579156,72.776009,241,915,20593450,32,121,3157408,3,228,2006208,18,93,1994886,11,1144,5948041,10,1520,17883550,0,0,0,6,912,12496812,0,0,0,28,4256,58425864,1,152,2172612,86,447,530964,0,0,0,0,0,0,0,0,0,4,304,1437952,440,10092,126647747
842,test,40.919794,73.966042,39,148,2523573,0,0,0,0,0,0,31,161,2777414,15,1560,5717145,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,263,1367,1643224,2,10,101606,0,0,0,0,0,0,0,0,0,351,3398,14471105
843,test,40.580188,74.570873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12496,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12496
844,test,39.651301,72.243179,3,11,194121,0,0,0,0,0,0,10,52,895940,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,301,362384,0,0,0,0,0,0,0,0,0,0,0,0,74,676,2595874
