cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
9288,test,42.435227,69.634686,13,49,841191,14,53,956522,23,1748,28282801,58,301,5196452,4,416,1524572,0,0,0,4,608,31300756,0,0,0,0,0,0,0,0,0,12,1824,26071344,35,182,218680,49,254,2489347,4,20,724756,0,0,0,0,0,0,216,5455,97606421
9289,test,42.486850,66.895700,0,0,0,1,3,68323,1,76,1229687,2,10,179188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,0,0,0,1,5,181189,0,0,0,0,0,0,6,99,1664635
9290,test,44.160373,68.011295,1,3,64707,1,3,68323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,2172612,3,15,18744,6,31,304818,1,5,181189,0,0,0,0,0,0,13,209,2810393
9291,test,42.244033,69.842228,78,296,5047146,26,98,1776398,3,228,3689061,4,20,358376,33,3432,12577719,0,0,0,0,0,0,0,0,0,2,380,12475318,4,608,6832572,10,1520,21726120,16,83,99968,86,447,4369058,13,67,2355457,0,0,0,0,0,0,275,7179,71307193
9292,test,42.477383,67.975729,16,60,1035312,11,41,751553,2,152,2459374,0,0,0,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,760,10863060,2,10,12496,13,67,660439,2,10,362378,1,3,218125,0,0,0,54,1311,17125023
9293,test,43.271053,68.143811,1,3,64707,11,41,751553,36,2736,44268732,0,0,0,0,0,0,0,0,0,1,152,7825189,0,0,0,0,0,0,2,304,3416286,34,5168,73868808,63,327,393624,221,1149,11227463,34,176,6160426,2,7,436250,0,0,0,405,10063,148413038
9294,test,42.271987,70.578576,15,57,970605,10,38,683230,0,0,0,0,0,0,8,832,3049144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1368,19553508,44,228,274912,15,78,762045,3,15,543567,0,0,0,0,0,0,104,2616,25837011
9295,test,44.400677,67.919945,2,7,129414,1,3,68323,0,0,0,0,0,0,0,0,0,0,0,0,1,152,7825189,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,4,20,203212,1,5,181189,0,0,0,0,0,0,10,192,8413575
9296,test,45.896165,68.604526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248
9297,test,42.717230,69.571771,8,30,517656,11,41,751553,4,304,4918748,2,10,179188,2,208,762286,0,0,0,0,0,0,0,0,0,3,570,18712977,2,304,3416286,0,0,0,8,41,49984,25,130,1270075,1,5,181189,0,0,0,0,0,0,66,1643,30759942
9298,test,45.467319,67.375061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,1,5,50803,0,0,0,0,0,0,0,0,0,2,10,57051
9299,test,43.486651,68.580132,50,190,3235350,36,136,2459628,5,380,6148435,2,10,179188,3,312,1143429,2,304,3576710,0,0,0,1,152,2082802,37,7030,230793383,2,304,3416286,28,4256,60833136,296,1539,1849408,141,733,7163223,13,67,2355457,0,0,0,0,0,0,616,15413,325236435
9300,test,41.160314,68.643474,38,144,2458866,39,148,2664597,11,836,13526557,0,0,0,3,312,1143429,0,0,0,0,0,0,3,456,6248406,0,0,0,0,0,0,16,2432,34761792,62,322,387376,22,114,1117666,7,36,1268323,0,0,0,0,0,0,201,4800,63577012
9301,test,40.883115,68.329817,76,288,4917732,39,148,2664597,12,912,14756244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1976,22205859,43,6536,93422316,80,416,499840,104,540,5283512,69,358,12502041,0,0,0,0,0,0,436,11174,156252141
9302,test,42.329866,69.642984,13,49,1110850,37,140,3650753,23,1748,15380928,11,57,1219097,4,416,2162924,30,4560,53650650,3,456,23475567,3,456,6248406,3,570,18712977,5,760,10433190,7,1064,15208284,0,0,0,0,0,0,0,0,0,8,30,1745000,0,0,0,147,10306,152998626
9303,test,40.674628,68.344823,47,178,3041229,3,11,204969,41,3116,50417167,1,5,89594,4,416,1524572,0,0,0,0,0,0,0,0,0,3,570,18712977,0,0,0,41,6232,89077092,174,904,1087152,154,800,7823662,19,98,3442591,0,0,0,0,0,0,487,12330,175421005
