cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
654,test,42.136512,76.044833,3,11,194121,0,0,0,0,0,0,3,15,268782,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,280,337392,0,0,0,0,0,0,0,0,0,0,0,0,62,514,1562581
655,test,41.555709,75.232146,4,15,258828,0,0,0,0,0,0,10,52,895940,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,852,1024672,0,0,0,0,0,0,0,0,0,0,0,0,182,1335,3704012
656,test,41.030341,74.514913,9,34,582363,0,0,0,0,0,0,3,15,268782,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,608,731016,0,0,0,0,0,0,0,0,0,0,0,0,132,969,2725590
657,test,41.786492,73.944805,8,30,517656,0,0,0,0,0,0,6,31,537564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,43,223,268664,0,0,0,0,0,0,0,0,0,0,0,0,58,436,3032027
658,test,42.207893,74.546819,5,19,323535,0,0,0,0,0,0,7,36,627158,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,67,81224,1,5,50803,0,0,0,0,0,0,0,0,0,27,231,1463863
659,test,40.911974,75.450922,13,49,841191,0,0,0,0,0,0,3,15,268782,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,327,393624,0,0,0,0,0,0,0,0,0,0,0,0,81,599,2265883
660,test,41.025795,76.598592,1,3,64707,0,0,0,0,0,0,4,20,358376,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,665,799744,0,0,0,0,0,0,0,0,0,0,0,0,137,1104,2747399
661,test,41.287232,76.199368,9,34,582363,0,0,0,0,0,0,1,5,89594,3,312,1143429,0,0,0,0,0,0,4,608,8331208,0,0,0,0,0,0,0,0,0,315,1638,1968120,1,5,50803,0,0,0,0,0,0,0,0,0,333,2602,12165517
662,test,42.413868,74.840864,1,3,64707,0,0,0,0,0,0,3,15,268782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,31240,0,0,0,0,0,0,0,0,0,0,0,0,9,44,364729
663,test,41.532095,76.701958,19,72,1229433,0,0,0,0,0,0,6,31,537564,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,139,722,868472,0,0,0,0,0,0,0,0,0,0,0,0,168,1289,5487041
664,test,41.367940,75.728025,86,326,5564802,0,0,0,0,0,0,83,431,7436302,16,1664,6098288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1435,1724448,120,624,6096360,0,0,0,0,0,0,0,0,0,581,4480,26920200
665,test,40.567414,74.974292,0,0,0,0,0,0,0,0,0,3,15,268782,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,118712,1,5,50803,0,0,0,0,0,0,0,0,0,24,222,819440
666,test,42.189301,75.915502,41,155,2652987,0,0,0,0,0,0,17,88,1523098,14,1456,5336002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,2381,2861584,0,0,0,0,0,0,0,0,0,0,0,0,530,4080,12373671
667,test,41.479095,75.022792,35,133,2264745,0,0,0,0,0,0,144,748,12901536,11,1144,4192573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,1097,1318328,0,0,0,0,0,0,0,0,0,0,0,0,401,3122,20677182
668,test,41.199649,76.602174,1,3,64707,0,0,0,0,0,0,2,10,179188,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,159,826,993432,0,0,0,0,0,0,0,0,0,0,0,0,166,1303,4088899
669,test,41.841508,75.398712,19,72,1229433,0,0,0,0,0,0,13,67,1164722,6,624,2286858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,899,1080904,3,15,152409,0,0,0,0,0,0,0,0,0,214,1677,5914326
670,test,41.622833,74.180502,12,45,776484,0,0,0,0,0,0,55,286,4927670,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,400,481096,0,0,0,0,0,0,0,0,0,0,0,0,148,1147,7709822
671,test,41.520261,75.588942,25,95,1617675,0,0,0,0,0,0,22,114,1971068,8,832,3049144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,899,1080904,43,223,2184529,0,0,0,0,0,0,0,0,0,271,2163,9903320
672,test,40.821252,75.275636,6,22,388242,0,0,0,0,0,0,9,46,806346,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,161,193688,4,20,203212,0,0,0,0,0,0,0,0,0,51,353,1972631
673,test,41.676033,75.692215,3,11,194121,0,0,0,2,152,2459374,7,36,627158,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,246,1279,1537008,1,5,50803,0,0,0,0,0,0,0,0,0,264,2051,8101179
674,test,41.260040,74.966780,4,15,258828,0,0,0,0,0,0,126,655,11288844,16,1664,6098288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,2371,2849088,0,0,0,0,0,0,0,0,0,0,0,0,602,4705,20495048
675,test,42.427968,75.178014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,test,41.960436,76.536712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,test,41.097999,74.093954,17,64,1100019,0,0,0,0,0,0,7,36,627158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,58,301,362384,0,0,0,0,0,0,0,0,0,0,0,0,84,705,5505847
678,test,41.820260,75.592503,12,45,776484,0,0,0,0,0,0,32,166,2867008,6,624,2286858,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,194,1008,1212112,0,0,0,0,0,0,0,0,0,0,0,0,245,1995,8850605
679,test,40.643007,74.812893,1,3,64707,0,0,0,0,0,0,3,15,268782,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,145,174944,0,0,0,0,0,0,0,0,0,0,0,0,33,267,889576
680,test,40.981031,74.184883,5,19,323535,0,0,0,0,0,0,22,114,1971068,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,660,793496,0,0,0,0,0,0,0,0,0,0,0,0,158,1209,4612671
681,test,41.708754,76.692012,1,3,64707,0,0,0,0,0,0,17,88,1523098,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,73,379,456104,0,0,0,0,0,0,0,0,0,0,0,0,93,726,4133195
682,test,42.053328,74.341277,10,38,647070,0,0,0,0,0,0,18,93,1612692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,27,140,168696,0,0,0,0,0,0,0,0,0,0,0,0,56,423,4136601
683,test,40.397015,75.771401,6,22,388242,0,0,0,0,0,0,19,98,1702286,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,187,224928,0,0,0,0,0,0,0,0,0,0,0,0,63,515,3077742
684,test,41.536250,75.814402,51,193,3300057,0,0,0,0,0,0,210,1092,18814740,27,2808,10290861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,4035,4848448,0,0,0,0,0,0,0,0,0,0,0,0,1064,8128,37254106
685,test,41.103217,77.655570,12,45,776484,0,0,0,0,0,0,12,62,1075128,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,208,249920,0,0,0,0,0,0,0,0,0,0,0,0,66,523,2863818
686,test,40.825085,74.545300,8,30,517656,0,0,0,0,0,0,1,5,89594,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,54,280,337392,0,0,0,0,0,0,0,0,0,0,0,0,65,571,3033928
687,test,42.191245,74.378879,1,3,64707,0,0,0,0,0,0,3,15,268782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,56232,0,0,0,0,0,0,0,0,0,0,0,0,13,64,389721
688,test,42.378769,75.073675,11,41,711777,0,0,0,0,0,0,29,150,2598226,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,301,362384,12,62,609636,0,0,0,0,0,0,0,0,0,113,866,5425452
689,test,40.431645,75.949321,7,26,452949,0,0,0,0,0,0,0,0,0,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,556,668536,4,20,203212,0,0,0,0,0,0,0,0,0,121,914,2468126
690,test,40.678479,76.349924,32,121,2070624,2,7,136646,0,0,0,22,114,1971068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,68,353,424864,0,0,0,0,0,0,0,0,0,0,0,0,126,899,8019488
691,test,41.100695,76.231067,4,15,258828,0,0,0,0,0,0,12,62,1075128,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,81,421,506088,0,0,0,0,0,0,0,0,0,0,0,0,100,858,4310473
692,test,41.500019,76.198423,4,15,258828,0,0,0,0,0,0,136,707,12184784,15,1560,5717145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,2340,2811600,0,0,0,0,0,0,0,0,0,0,0,0,605,4622,20972357
693,test,41.607216,74.828701,4,15,258828,0,0,0,0,0,0,20,104,1791880,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,634,762256,0,0,0,0,0,0,0,0,0,0,0,0,150,1169,4337536
694,test,40.614163,75.308180,1,3,64707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,93,112464,0,0,0,0,0,0,0,0,0,0,0,0,19,96,177171
695,test,41.122340,77.237611,40,152,2588280,0,0,0,0,0,0,14,72,1254316,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,400,481096,0,0,0,0,0,0,0,0,0,0,0,0,135,1040,5848264
696,test,40.709807,75.463841,8,30,517656,0,0,0,0,0,0,10,52,895940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,13,67,81224,0,0,0,0,0,0,0,0,0,0,0,0,32,301,3202963
697,test,42.243494,75.104920,8,30,517656,10,38,683230,0,0,0,25,130,2239850,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,520,624800,7,36,355621,0,0,0,0,0,0,0,0,0,154,1170,5945729
698,test,41.165329,78.157832,0,0,0,0,0,0,0,0,0,1,5,89594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,52,62480,0,0,0,0,0,0,0,0,0,0,0,0,11,57,152074
699,test,41.599233,77.353623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,test,42.395879,75.751056,1,3,64707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12496,0,0,0,0,0,0,0,0,0,0,0,0,3,13,77203
701,test,40.812068,75.615953,3,11,194121,0,0,0,0,0,0,2,10,179188,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,260,312400,0,0,0,0,0,0,0,0,0,0,0,0,56,385,1066852
702,test,40.947664,75.107063,6,22,388242,0,0,0,0,0,0,39,202,3494166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,1,152,2172612,103,535,643544,0,0,0,0,0,0,0,0,0,0,0,0,150,1063,8406707
703,test,41.870209,75.132367,13,49,841191,0,0,0,0,0,0,32,166,2867008,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,29,150,181192,0,0,0,0,0,0,0,0,0,0,0,0,76,621,5978677
704,test,40.884796,76.271889,7,26,452949,0,0,0,0,0,0,16,83,1433504,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,462,556072,0,0,0,0,0,0,0,0,0,0,0,0,115,883,3585954
