cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
1,test,40.745414,72.124715,870,3306,56295090,218,828,14894414,0,0,0,97,504,8690618,16,1664,6098288,64,9728,114454720,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,129,670,805992,0,0,0,0,0,0,40,152,8725000,41,1246,5778581,1476,18250,217450846
2,test,40.688135,71.886476,857,3256,55453899,333,1265,22751559,2,152,2459374,59,306,5286046,96,9984,36589728,5,760,8941775,0,0,0,7,1064,14579614,0,0,0,2,304,3416286,0,0,0,61,317,381128,0,0,0,0,0,0,0,0,0,0,0,0,1422,17408,149859409
3,test,40.832466,71.944782,23,87,1488261,0,0,0,10,760,12296870,311,1617,27863734,45,4680,17151435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,8382,10071776,0,0,0,0,0,0,0,0,0,0,0,0,2001,15526,68872076
4,test,40.641135,71.844122,12,45,776484,0,0,0,0,0,0,24,124,2150256,7,728,2668001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1300,1562000,0,0,0,0,0,0,0,0,0,0,0,0,293,2197,7156741
5,test,40.712936,72.308751,597,2268,51013650,9,34,888021,0,0,0,39,202,4322253,103,10712,55695293,3,456,5365065,0,0,0,0,0,0,0,0,0,25,3800,52165950,0,0,0,231,1201,1426194,0,0,0,0,0,0,0,0,0,9,684,3235392,1016,19357,174111818
6,test,40.670568,72.073334,456,1732,38965200,14,53,1381366,1,76,668736,11,57,1219097,26,2704,14059006,52,7904,92994460,0,0,0,0,0,0,0,0,0,0,0,0,28,4256,60833136,557,2896,3438918,0,0,0,0,0,0,0,0,0,14,1064,5032832,1159,20742,218592751
7,test,40.945141,72.412466,114,433,7376598,0,0,0,0,0,0,133,691,11916002,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,32,4864,54660576,0,0,0,1551,8065,9690648,0,0,0,0,0,0,0,0,0,0,0,0,1832,14261,84406110
8,test,40.768640,72.371613,341,1295,29138450,335,1273,33054115,5,380,3343680,9,46,997443,167,17368,90302077,0,0,0,0,0,0,0,0,0,0,0,0,8,1216,16693104,25,3800,54315300,620,3224,3827880,0,0,0,0,0,0,0,0,0,0,0,0,1510,28602,231672049
9,test,40.591636,72.200518,302,1147,19541514,439,1668,29993797,0,0,0,154,800,13797476,0,0,0,55,8360,98359525,0,0,0,0,0,0,0,0,0,0,0,0,21,3192,45624852,462,2402,2886576,0,0,0,0,0,0,118,448,25738750,49,1489,6906109,1600,19506,242848599
10,test,40.711517,72.093719,975,3705,83313750,69,262,6808161,0,0,0,112,582,12412624,51,5304,27577281,43,6536,76899265,0,0,0,0,0,0,0,0,0,15,2280,31299570,0,0,0,83,431,512442,0,0,0,0,0,0,0,0,0,115,8740,41341120,1463,27840,280164213
11,test,40.656995,72.242088,360,1368,30762000,643,2443,63444167,0,0,0,5,26,554135,91,9464,49206521,2,304,3576710,0,0,0,0,0,0,0,0,0,44,6688,91812072,30,4560,65178360,167,868,1031058,0,0,0,0,0,0,1,3,218125,0,0,0,1343,25724,305783148
12,test,40.689525,72.199287,246,934,21020700,133,505,13122977,0,0,0,241,1253,26709307,25,2600,13518275,7,1064,12518485,0,0,0,0,0,0,0,0,0,85,12920,177364230,0,0,0,407,2116,2512818,0,0,0,0,0,0,0,0,0,0,0,0,1144,21392,266766792
13,test,40.750357,72.316918,353,1341,30163850,47,178,4637443,83,6308,55505088,153,795,16956531,0,0,0,59,8968,105512945,0,0,0,0,0,0,0,0,0,14,2128,29212932,0,0,0,486,2527,3000564,0,0,0,0,0,0,0,0,0,1,76,359488,1196,22321,245348841
14,test,40.686595,72.355148,91,345,5888337,0,0,0,0,0,0,150,780,13439100,36,3744,13721148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,5330,6404200,0,0,0,0,0,0,0,0,0,0,0,0,1302,10199,39452785
15,test,40.866142,72.361288,319,1212,20641533,664,2523,45366472,38,2888,46728106,78,405,6988332,22,2288,8385146,2,304,3576710,0,0,0,0,0,0,0,0,0,0,0,0,42,6384,91249704,362,1882,2261776,0,0,0,0,0,0,7,26,1526875,33,1003,4651053,1567,18915,231375707
16,test,40.901887,72.281658,818,3108,52930326,347,1318,23708081,5,380,6148435,32,166,2867008,0,0,0,95,14440,169893725,0,0,0,0,0,0,0,0,0,5,760,8540715,0,0,0,588,3057,3673824,6,31,304818,0,0,0,20,76,4362500,1,30,140941,1917,23366,272570373
17,test,40.775082,71.961058,177,672,11453139,0,0,0,0,0,0,78,405,6988332,37,3848,14102291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,5252,6310480,0,0,0,0,0,0,0,0,0,0,0,0,1302,10177,38854242
18,test,40.506491,72.202874,7,26,452949,0,0,0,0,0,0,7,36,627158,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,254,306152,0,0,0,0,0,0,0,0,0,0,0,0,65,524,2148545
19,test,40.582786,72.087666,209,794,13523763,59,224,4031057,0,0,0,116,603,10392904,18,1872,6860574,0,0,0,0,0,0,0,0,0,0,0,0,21,3192,35871003,1,152,2172612,226,1175,1412048,1,5,50803,0,0,0,0,0,0,0,0,0,651,8017,74314764
20,test,40.776480,71.616163,103,391,6664821,0,0,0,0,0,0,153,795,13707882,24,2496,9147432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,3088,3711312,0,0,0,0,0,0,0,0,0,0,0,0,874,6770,33231447
21,test,40.729631,72.881411,423,1607,36145350,204,775,20128476,0,0,0,0,0,0,153,15912,82731843,43,6536,76899265,0,0,0,0,0,0,0,0,0,2,304,4173276,2,304,4345224,765,3978,4723110,0,0,0,0,0,0,0,0,0,21,1596,7549248,1613,31012,236695792
22,test,40.858654,72.059370,350,1330,22647450,472,1793,32248456,1,76,1229687,81,421,7257114,70,7280,26680010,0,0,0,0,0,0,0,0,0,0,0,0,19,2888,32454717,0,0,0,300,1560,1874400,0,0,0,0,0,0,0,0,0,0,0,0,1293,15348,124391834
23,test,40.723424,72.387516,536,2036,45801200,89,338,8781541,0,0,0,36,187,3989772,1,104,540731,13,1976,23248615,0,0,0,0,0,0,1,190,6237659,124,18848,258743112,0,0,0,665,3458,4105710,0,0,0,0,0,0,0,0,0,1,76,359488,1466,27213,351807828
24,test,40.830575,71.674093,522,1983,33777054,0,0,0,0,0,0,68,353,6092392,8,832,3049144,0,0,0,0,0,0,0,0,0,0,0,0,42,6384,71742006,0,0,0,1742,9058,10884016,0,0,0,0,0,0,0,0,0,0,0,0,2382,18610,125544612
25,test,40.691114,71.760080,5,19,323535,0,0,0,0,0,0,52,270,4658888,7,728,2668001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1050,1262096,0,0,0,0,0,0,0,0,0,0,0,0,266,2067,8912520
26,test,41.016264,72.311277,428,1626,27694596,356,1352,24322988,0,0,0,79,410,7077926,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,34,5168,58076862,0,0,0,147,764,918456,0,0,0,0,0,0,1,3,218125,188,5715,26496908,1234,15142,145187004
27,test,40.938159,72.484197,625,2375,53406250,281,1067,27725989,0,0,0,13,67,1440751,5,520,2703655,21,3192,37555455,0,0,0,0,0,0,0,0,0,100,15200,208663800,0,0,0,181,941,1117494,0,0,0,0,0,0,0,0,0,1,76,359488,1227,23438,332972882
28,test,40.749006,72.740680,1207,4586,103138150,21,79,2072049,0,0,0,2,10,221654,2,208,1081462,2,304,3576710,0,0,0,0,0,0,0,0,0,200,30400,417327600,0,0,0,608,3161,3753792,0,0,0,0,0,0,0,0,0,6,456,2156928,2048,39204,533328345
29,test,40.707812,72.634895,714,2713,61011300,80,304,7893520,0,0,0,245,1274,27152615,9,936,4866579,0,0,0,0,0,0,53,8056,110388506,0,0,0,145,22040,302562510,0,0,0,865,4498,5340510,0,0,0,0,0,0,0,0,0,0,0,0,2111,39821,519215540
30,test,40.864728,71.986153,604,2295,51611800,115,437,11346935,0,0,0,122,634,13520894,58,6032,31362398,0,0,0,0,0,0,0,0,0,0,0,0,48,7296,100158624,46,6992,99940152,340,1768,2099160,0,0,0,0,0,0,0,0,0,7,532,2516416,1340,25986,312556379
31,test,40.776832,72.338263,407,1546,34778150,105,399,10360245,10,760,6687360,12,62,1329924,150,15600,81109650,1,152,1788355,0,0,0,0,0,0,0,0,0,8,1216,16693104,0,0,0,524,2724,3235176,0,0,0,0,0,0,0,0,0,12,912,4313856,1229,23371,160295820
32,test,41.041423,72.360036,492,1869,42041400,234,889,23088546,0,0,0,16,83,1773232,96,9984,51910176,1,152,1788355,0,0,0,0,0,0,4,760,24950636,33,5016,68859054,0,0,0,146,759,901404,0,0,0,0,0,0,0,0,0,0,0,0,1022,19512,215312803
33,test,40.829899,72.844497,106,402,6858942,0,0,0,0,0,0,276,1435,24727944,30,3120,11434290,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,715,3718,4467320,36,187,1828908,0,0,0,0,0,0,0,0,0,1164,9014,51025547
34,test,41.022648,72.414038,35,133,2264745,0,0,0,0,0,0,215,1118,19262710,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,23,3496,39287289,0,0,0,1105,5746,6904040,1,5,50803,0,0,0,0,0,0,0,0,0,1381,10706,68531873
35,test,40.827631,72.199964,49,186,3170643,0,0,0,0,0,0,160,832,14335040,24,2496,9147432,0,0,0,0,0,0,0,0,0,0,0,0,12,1824,20497716,0,0,0,1326,6895,8284848,1,5,50803,0,0,0,0,0,0,0,0,0,1572,12238,55486482
36,test,40.735371,71.770860,149,566,9641343,0,0,0,0,0,0,13,67,1164722,32,3328,12196576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,5179,6223008,0,0,0,0,0,0,0,0,0,0,0,0,1190,9140,29225649
37,test,40.732229,71.919412,488,1854,31577016,0,0,0,0,0,0,418,2173,37450292,38,3952,14483434,0,0,0,0,0,0,0,0,0,0,0,0,12,1824,20497716,0,0,0,986,5127,6160528,0,0,0,0,0,0,0,0,0,0,0,0,1942,14930,110168986
38,test,40.772360,72.019043,119,452,7700133,0,0,0,0,0,0,400,2080,35837600,39,4056,14864577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,4576,5498240,8,41,406424,0,0,0,0,0,0,0,0,0,1446,11205,64306974
39,test,40.821623,73.089774,17,64,1100019,0,0,0,0,0,0,78,405,6988332,10,1040,3811430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1014,1218360,103,535,5232709,0,0,0,0,0,0,0,0,0,403,3058,18350850
40,test,40.713213,71.982332,32,121,2070624,0,0,0,0,0,0,14,72,1254316,43,4472,16389149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,7784,9353256,0,0,0,0,0,0,0,0,0,0,0,0,1586,12449,29067345
41,test,40.874838,71.696792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6248
42,test,40.611561,72.732255,1717,6524,111101919,37,140,2527951,29,2204,35660923,70,364,6271580,216,22464,82326888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,4295,5160848,0,0,0,0,0,0,1,3,218125,2,60,281882,2898,36054,243550116
43,test,40.870958,72.018652,105,399,8972250,82,311,8090858,35,2660,23405760,20,104,2216540,0,0,0,7,1064,12518485,0,0,0,0,0,0,0,0,0,3,456,6259914,20,3040,43452240,208,1081,1284192,0,0,0,0,0,0,0,0,0,0,0,0,480,9115,106200239
44,test,40.754045,72.071280,475,1805,30735825,481,1827,32863363,0,0,0,355,1846,31805870,0,0,0,64,9728,114454720,0,0,0,0,0,0,0,0,0,18,2736,30746574,1,152,2172612,378,1965,2361744,0,0,0,0,0,0,5,19,1090625,51,1550,7187991,1828,21628,253419324
45,test,40.974504,72.176121,2,7,129414,0,0,0,0,0,0,3,15,268782,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,104,124960,0,0,0,0,0,0,0,0,0,0,0,0,26,230,904299
46,test,40.804347,72.359675,670,2546,57251500,9,34,888021,10,760,6687360,52,270,5763004,1,104,540731,4,608,7153420,0,0,0,6,912,12496812,0,0,0,126,19152,262916388,0,0,0,564,2932,3482136,0,0,0,0,0,0,0,0,0,0,0,0,1442,27318,357179372
47,test,40.644959,72.599805,333,1265,21547431,690,2622,47142870,0,0,0,356,1851,31895464,87,9048,33159441,29,4408,51862295,0,0,0,0,0,0,0,0,0,1,152,1708143,18,2736,39107016,482,2506,3011536,0,0,0,0,0,0,49,186,10688125,1,30,140941,2046,24804,240263262
48,test,40.976766,72.459720,190,722,12294330,0,0,0,0,0,0,71,369,6361174,41,4264,15626863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,6266,7528840,11,57,558833,0,0,0,0,0,0,0,0,0,1518,11678,42370040
49,test,40.831408,72.287802,890,3382,76050500,5,19,493345,14,1064,9362304,2,10,221654,24,2496,12977544,0,0,0,0,0,0,0,0,0,0,0,0,36,5472,75118968,57,8664,123838884,208,1081,1284192,0,0,0,0,0,0,0,0,0,13,988,4673344,1249,23176,304020735
50,test,40.713506,72.428858,734,2789,47494938,397,1508,27124231,0,0,0,435,2262,38973390,2,208,762286,28,4256,50073940,0,0,0,0,0,0,0,0,0,25,3800,42703575,18,2736,39107016,249,1294,1555752,0,0,0,0,0,0,20,76,4362500,249,7569,35094309,2157,26498,287251937
51,test,40.553349,72.173710,15,57,970605,0,0,0,0,0,0,10,52,895940,16,1664,6098288,0,0,0,0,0,0,0,0,0,0,0,0,5,760,8540715,0,0,0,876,4555,5473248,0,0,0,0,0,0,0,0,0,0,0,0,922,7088,21978796
52,test,40.810323,71.777981,12,45,776484,0,0,0,0,0,0,16,83,1433504,33,3432,12577719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,6240,7497600,0,0,0,0,0,0,4,15,872500,0,0,0,1265,9815,23157807
53,test,40.729314,71.678825,2,7,129414,0,0,0,0,0,0,51,265,4569294,2,208,762286,0,0,0,0,0,0,0,0,0,0,0,0,9,1368,15373287,0,0,0,585,3042,3655080,0,0,0,0,0,0,0,0,0,0,0,0,649,4890,24489361
54,test,40.920799,72.348169,813,3089,52606791,142,539,9701866,2,152,2459374,138,717,12363972,48,4992,18294864,42,6384,75110910,0,0,0,11,1672,22910822,0,0,0,1,152,1708143,3,456,6517836,289,1502,1805672,0,0,0,4,20,724756,222,843,48423750,2,60,281882,1717,20578,252910638
55,test,40.798542,72.529703,25,95,1617675,0,0,0,0,0,0,156,811,13976664,20,2080,7622860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,3203,3848768,2,10,101606,0,0,0,0,0,0,0,0,0,819,6199,27167573
56,test,40.574616,72.637746,170,646,11000190,0,0,0,0,0,0,659,3426,59042446,99,10296,37733157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956,15371,18469088,0,0,0,0,0,0,0,0,0,0,0,0,3884,29739,126244881
57,test,40.886952,71.789451,347,1318,22453329,127,482,8677021,0,0,0,144,748,12901536,0,0,0,60,9120,107301300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,3130,3761296,0,0,0,0,0,0,0,0,0,26,790,3664466,1306,15588,158758948
58,test,40.871935,72.119847,119,452,7700133,92,349,6285716,26,1976,31971862,676,3515,60565544,0,0,0,34,5168,60804070,0,0,0,0,0,0,0,0,0,1,152,1708143,5,760,10863060,87,452,543576,0,0,0,0,0,0,0,0,0,1,30,140941,1041,12854,180583045
59,test,40.507541,72.354094,692,2629,59131400,120,456,11840280,7,532,4681152,61,317,6760447,24,2496,12977544,73,11096,130549915,0,0,0,0,0,0,5,950,31188295,52,7904,108505176,0,0,0,368,1913,2272032,0,0,0,0,0,0,0,0,0,0,0,0,1402,28293,367906241
60,test,40.731974,72.170053,398,1512,25753386,471,1789,32180133,0,0,0,543,2823,48649542,100,10400,38114300,17,2584,30402035,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,205,1066,1280840,0,0,0,0,0,0,3,11,654375,3,91,422823,1741,20428,179165577
61,test,40.856039,71.734610,10,38,647070,0,0,0,56,4256,68862472,24,124,2150256,12,1248,4573716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,10394,12489752,15,78,762045,0,0,0,0,0,0,0,0,0,2116,16138,89485311
62,test,40.770486,71.707657,248,942,16047336,0,0,0,0,0,0,343,1783,30730742,48,4992,18294864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,6084,7310160,0,0,0,0,0,0,0,0,0,0,0,0,1809,13801,72383102
63,test,40.729189,72.023314,585,2223,49988250,18,68,1776042,65,4940,43467840,186,967,20613822,19,1976,10273889,82,12464,146645110,0,0,0,0,0,0,0,0,0,4,608,8346552,0,0,0,464,2412,2864736,0,0,0,0,0,0,0,0,0,2,152,718976,1425,25810,284695217
64,test,40.888069,72.402875,679,2580,43936053,44,167,3006212,1,76,1229687,177,920,15858138,0,0,0,55,8360,98359525,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,237,1232,1480776,0,0,0,0,0,0,36,136,7852500,43,1307,6060463,1274,15082,181199640
65,test,40.743906,72.587617,776,2948,50212632,215,817,14689445,65,4940,79929655,199,1034,17829206,0,0,0,53,8056,94782815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,2579,3099008,0,0,0,0,0,0,0,0,0,79,2401,11134339,1883,22775,271677100
66,test,40.601622,72.161365,232,881,19824400,132,501,13024308,106,8056,70886016,17,88,1884059,34,3536,18384854,0,0,0,0,0,0,1,152,2082802,0,0,0,28,4256,58425864,0,0,0,517,2688,3191958,0,0,0,0,0,0,0,0,0,0,0,0,1067,20158,187704261
67,test,40.928216,72.165473,495,1881,32029965,502,1907,34298146,0,0,0,137,712,12274378,0,0,0,78,11856,139491690,0,0,0,0,0,0,0,0,0,6,912,10248858,1,152,2172612,309,1606,1930632,0,0,0,0,0,0,0,0,0,0,0,0,1528,19026,232446281
68,test,41.018205,72.473372,28,106,1811796,0,0,0,0,0,0,152,790,13618288,30,3120,11434290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,5059,6079304,3,15,152409,0,0,0,0,0,0,0,0,0,1186,9090,33096087
69,test,40.767008,72.968028,882,3351,75366900,10,38,986690,1,76,668736,216,1123,23938632,0,0,0,3,456,5365065,0,0,0,0,0,0,0,0,0,146,22192,304649148,0,0,0,312,1622,1926288,0,0,0,0,0,0,0,0,0,14,1064,5032832,1584,29922,417934291
70,test,40.576485,72.555525,349,1326,22582743,0,0,0,0,0,0,173,899,15499762,58,6032,22106294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,7966,9571936,0,0,0,0,0,0,0,0,0,0,0,0,2112,16223,69760735
71,test,40.779040,72.294924,722,2743,61694900,10,38,986690,0,0,0,1,5,110827,42,4368,22710702,1,152,1788355,0,0,0,98,14896,204114596,0,0,0,0,0,0,0,0,0,401,2085,2475774,0,0,0,0,0,0,0,0,0,0,0,0,1275,24287,293881844
72,test,40.909699,71.906282,41,155,2652987,4,15,273292,0,0,0,18,93,1612692,4,416,1524572,2,304,3576710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,118712,0,0,0,0,0,0,0,0,0,0,0,0,88,1081,9758965
73,test,40.812998,71.585782,16,60,1035312,0,0,0,0,0,0,6,31,537564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,102,530,637296,0,0,0,0,0,0,0,0,0,0,0,0,126,925,5626458
74,test,40.873122,71.904036,300,1140,19412100,420,1596,28695660,0,0,0,172,894,15410168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3040,43452240,37,192,231176,0,0,0,0,0,0,0,0,0,256,7782,36080896,1205,14644,143282240
75,test,40.824147,72.014818,677,2572,43806639,279,1060,19062117,0,0,0,294,1528,26340636,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,85,12920,145192155,0,0,0,516,2683,3223968,0,0,0,1,5,181189,0,0,0,59,1793,8315519,1915,22977,247646795
76,test,40.674759,72.022463,214,813,13847298,801,3043,54726723,28,2128,34431236,59,306,5286046,0,0,0,60,9120,107301300,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,212,1102,1324576,40,208,2032120,0,0,0,0,0,0,0,0,0,1415,16872,220657442
77,test,40.694587,71.832605,21,79,1358847,0,0,0,0,0,0,199,1034,17829206,34,3536,12958862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,5621,6754088,0,0,0,0,0,0,0,0,0,0,0,0,1335,10270,38901003
78,test,40.747648,72.927082,595,2261,38500665,281,1067,19198763,0,0,0,82,426,7346708,65,6760,24774295,6,912,10730130,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,102,530,637296,0,0,0,0,0,0,0,0,0,90,2736,12684690,1222,14844,115580690
79,test,40.558431,72.246316,523,1987,33841761,0,0,0,0,0,0,242,1258,21681748,37,3848,14102291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,2121,2549184,0,0,0,0,0,0,0,0,0,0,0,0,1210,9214,72174984
80,test,40.791865,73.030319,101,383,6535407,0,0,0,0,0,0,437,2272,39152578,48,4992,18294864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,6858,8241112,9,46,457227,0,0,0,0,0,0,0,0,0,1914,14551,72681188
81,test,40.959471,72.517688,699,2656,45230193,107,406,7310561,0,0,0,194,1008,17381236,5,520,1905715,0,0,0,0,0,0,0,0,0,0,0,0,58,8816,99072294,0,0,0,80,416,499840,0,0,0,0,0,0,4,15,872500,3,91,422823,1150,13928,172695162
82,test,40.917678,72.553121,683,2595,44194881,230,874,15714290,29,2204,35660923,362,1882,32433028,0,0,0,30,4560,53650650,0,0,0,0,0,0,0,0,0,38,5776,64909434,0,0,0,112,582,699776,26,135,1320878,0,0,0,0,0,0,0,0,0,1510,18608,248583860
83,test,40.833566,72.338360,485,1843,41443250,14,53,1381366,1,76,668736,52,270,5763004,0,0,0,51,7752,91206105,0,0,0,0,0,0,4,760,24950636,75,11400,156497850,3,456,6517836,703,3655,4340322,0,0,0,0,0,0,0,0,0,0,0,0,1388,26265,332769105
84,test,40.865423,72.498040,169,642,10935483,0,0,0,0,0,0,366,1903,32791404,50,5200,19057150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,6884,8272352,0,0,0,0,0,0,0,0,0,0,0,0,1909,14629,71056389
85,test,40.645580,71.609020,2,7,129414,0,0,0,0,0,0,2,10,179188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57,68728,0,0,0,0,0,0,0,0,0,0,0,0,15,74,377330
86,test,40.560543,72.373632,936,3556,60565752,292,1109,19950316,20,1520,24593740,141,733,12632754,0,0,0,1,152,1788355,0,0,0,0,0,0,0,0,0,77,11704,131527011,13,1976,28243956,370,1924,2311760,19,98,965257,0,0,0,0,0,0,0,0,0,1869,22772,282578901
87,test,40.690055,72.157693,245,931,20935250,225,855,22200525,32,2432,21399552,174,904,19283898,0,0,0,4,608,7153420,0,0,0,0,0,0,0,0,0,107,16264,223270266,0,0,0,470,2444,2901780,0,0,0,0,0,0,0,0,0,0,0,0,1257,24438,317144691
88,test,40.883171,71.949820,674,2561,57593300,7,26,690683,0,0,0,138,717,15294126,20,2080,10814620,0,0,0,0,0,0,1,152,2082802,0,0,0,94,14288,196143972,0,0,0,154,800,950796,0,0,0,0,0,0,0,0,0,0,0,0,1088,20624,283570299
89,test,40.901663,71.870815,642,2439,54858900,48,182,4736112,0,0,0,177,920,19616379,0,0,0,3,456,5365065,0,0,0,0,0,0,0,0,0,119,18088,248309922,3,456,6517836,312,1622,1926288,0,0,0,0,0,0,5,19,1090625,0,0,0,1309,24182,342421127
90,test,40.674312,71.794276,16,60,1035312,0,0,0,0,0,0,30,156,2687820,9,936,3430287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,1518,1824416,2,10,101606,0,0,0,0,0,0,0,0,0,349,2680,9079441
91,test,40.637201,72.363599,62,235,4011834,0,0,0,0,0,0,1098,5709,98374212,46,4784,17532578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,2875,3455144,13,67,660439,0,0,0,0,0,0,0,0,0,1772,13670,124034207
92,test,40.535349,72.304280,389,1478,25171023,62,235,4236026,1,76,1229687,159,826,14245446,0,0,0,3,456,5365065,0,0,0,0,0,0,0,0,0,47,7144,80282721,0,0,0,663,3447,4142424,0,0,0,82,426,14857498,17,64,3708125,175,5320,24664675,1598,19472,177902690
93,test,40.791399,71.895666,689,2618,44583123,0,0,0,0,0,0,112,582,10034528,62,6448,23630866,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,1203,6255,7516344,0,0,0,0,0,0,0,0,0,0,0,0,2068,16207,89181147
94,test,40.688990,72.759262,937,3560,60630459,62,235,4236026,151,11476,185682737,1261,6557,112978034,83,8632,31634869,1,152,1788355,0,0,0,0,0,0,0,0,0,4,608,6832572,2,304,4345224,202,1050,1262096,0,0,0,0,0,0,0,0,0,2,60,281882,2705,32634,409672254
95,test,40.674229,72.121385,352,1337,30078400,280,1064,27627320,12,912,8024832,77,400,8533679,7,728,3785117,9,1368,16095195,0,0,0,0,0,0,0,0,0,94,14288,196143972,0,0,0,329,1710,2031246,0,0,0,0,0,0,0,0,0,0,0,0,1160,21807,292319761
96,test,40.838733,72.447221,393,1493,25429851,0,0,0,0,0,0,251,1305,22488094,19,1976,7241717,0,0,0,0,0,0,0,0,0,0,0,0,27,4104,46119861,0,0,0,1492,7758,9322016,0,0,0,0,0,0,0,0,0,0,0,0,2182,16636,110601539
97,test,40.680551,71.937053,438,1664,37427100,221,839,21805849,1,76,668736,0,0,0,36,3744,19466316,28,4256,50073940,0,0,0,66,10032,137464932,0,0,0,18,2736,37559484,0,0,0,552,2870,3408048,0,0,0,0,0,0,0,0,0,1,76,359488,1361,26293,308233893
98,test,40.753333,72.804240,560,2128,36235920,264,1003,18037272,0,0,0,679,3530,60834326,42,4368,16008006,18,2736,32190390,0,0,0,0,0,0,0,0,0,12,1824,20497716,1,152,2172612,213,1107,1330824,0,0,0,0,0,0,0,0,0,242,7356,34107722,2031,24204,221414788
99,test,40.705280,71.727547,27,102,1747089,0,0,0,0,0,0,19,98,1702286,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,196,1019,1224608,0,0,0,0,0,0,0,0,0,0,0,0,247,1835,9233698
100,test,40.759185,72.468219,898,3412,58106886,927,3522,63335421,0,0,0,184,956,16485296,2,208,762286,120,18240,214602600,0,0,0,0,0,0,0,0,0,3,456,5124429,0,0,0,45,234,281160,0,0,0,0,0,0,0,0,0,1,30,140941,2180,27058,358839019
