cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
95,test,38.256178,74.343982,2,7,129414,0,0,0,0,0,0,3,15,268782,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,197,237424,1,5,50803,0,0,0,0,0,0,0,0,0,45,328,1067566
96,test,37.430717,73.030021,3,11,194121,0,0,0,0,0,0,6,31,537564,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,145,174944,0,0,0,0,0,0,0,0,0,0,0,0,38,291,1287772
97,test,37.732203,72.323881,53,201,3429471,0,0,0,0,0,0,33,171,2956602,17,1768,6479431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2969,3567608,0,0,0,0,0,0,0,0,0,0,0,0,674,5109,16433112
98,test,37.492858,74.597103,6,22,388242,0,0,0,0,0,0,3,15,268782,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,93,112464,0,0,0,0,0,0,0,0,0,0,0,0,28,234,1150631
99,test,37.418597,74.939971,1,3,64707,0,0,0,0,0,0,2,10,179188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,52,62480,0,0,0,0,0,0,0,0,0,0,0,0,13,65,306375
100,test,39.272464,73.234877,0,0,0,0,0,0,0,0,0,4,20,358376,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,114,137456,0,0,0,0,0,0,0,0,0,0,0,0,27,238,876975
101,test,38.448575,72.569304,33,125,2135331,0,0,0,0,0,0,10,52,895940,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,134,696,837232,0,0,0,0,0,0,0,0,0,0,0,0,182,1441,7101218
102,test,38.520449,70.807758,29,110,1876503,0,0,0,0,0,0,10,52,895940,10,1040,3811430,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,365,1898,2280520,8,41,406424,0,0,0,0,0,0,0,0,0,423,3293,10978960
103,test,37.660155,71.864453,47,178,3041229,0,0,0,0,0,0,187,972,16754078,30,3120,11434290,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,845,4394,5279560,103,535,5232709,0,0,0,0,0,0,0,0,0,1213,9351,43450009
104,test,38.807595,73.356419,4,15,258828,0,0,0,0,0,0,2,10,179188,1,104,381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,161,193688,1,5,50803,0,0,0,0,0,0,0,0,0,39,295,1063650
