cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
523,test,40.551054,69.375377,130,494,8411910,8,30,546584,0,0,0,139,722,12453566,84,8736,32016012,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,1500,7800,9372000,4,20,203212,0,0,0,0,0,0,0,0,0,1866,17954,64711427
524,test,40.304751,70.546667,34,129,2200038,0,0,0,0,0,0,27,140,2419038,11,1144,4192573,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1708143,0,0,0,197,1024,1230856,2,10,101606,0,0,0,0,0,0,0,0,0,272,2599,11852254
525,test,40.516469,69.705647,26,98,1682382,2,7,136646,1,76,1229687,43,223,3852542,12,1248,4573716,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,256,1331,1599488,2,10,101606,0,0,0,0,0,0,0,0,0,344,3297,16592353
526,test,40.067199,69.040137,212,805,13717884,28,106,1913044,0,0,0,302,1570,27057388,28,2912,10672004,0,0,0,0,0,0,0,0,0,0,0,0,33,5016,56368719,0,0,0,995,5174,6216760,14,72,711242,0,0,0,0,0,0,0,0,0,1612,15655,116657041
527,test,39.076065,69.750066,30,114,1941210,0,0,0,0,0,0,14,72,1254316,4,416,1524572,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,110,572,687280,0,0,0,0,0,0,0,0,0,0,0,0,160,1478,8823664
528,test,39.215179,67.652922,100,380,6470700,0,0,0,0,0,0,128,665,11468032,21,2184,8004003,0,0,0,0,0,0,0,0,0,0,0,0,20,3040,34162860,0,0,0,812,4222,5073376,5,26,254015,0,0,0,0,0,0,0,0,0,1086,10517,65432986
529,test,40.812697,70.577939,38,144,2458866,0,0,0,0,0,0,56,291,5017264,27,2808,10290861,0,0,0,0,0,0,0,0,0,0,0,0,2,304,3416286,0,0,0,520,2704,3248960,0,0,0,0,0,0,0,0,0,0,0,0,643,6251,24432237
530,test,40.142098,69.551517,108,410,6988356,3,11,204969,21,1596,25823427,141,733,12632754,44,4576,16770292,0,0,0,0,0,0,0,0,0,0,0,0,8,1216,13665144,0,0,0,1223,6359,7641304,6,31,304818,0,0,0,0,0,0,0,0,0,1554,14932,84031064
531,test,40.103366,70.548552,107,406,6923649,0,0,0,3,228,3689061,308,1601,27594952,65,6760,24774295,0,0,0,0,0,0,0,0,0,0,0,0,15,2280,25622145,0,0,0,1472,7654,9197056,7,36,355621,0,0,0,0,0,0,0,0,0,1977,18965,98156779
532,test,39.202300,67.822398,133,505,8606031,1,3,68323,0,0,0,138,717,12363972,38,3952,14483434,0,0,0,0,0,0,0,0,0,0,0,0,7,1064,11957001,0,0,0,709,3686,4429832,13,67,660439,0,0,0,0,0,0,0,0,0,1039,9994,52569032
