cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
10526,test,45.703734,72.762772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,0,0,0,0,0,0,0,0,0,1,5,50803
10527,test,44.274418,72.143784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50803,0,0,0,0,0,0,0,0,0,1,5,50803
10528,test,44.203470,75.008203,1,3,64707,1,3,68323,1,76,1229687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,304,4345224,2,10,12496,5,26,254015,2,10,362378,0,0,0,0,0,0,14,432,6336830
10529,test,42.984677,75.079826,7,26,452949,15,57,1024845,5,380,6148435,2,10,179188,3,312,1143429,1,152,1788355,1,152,7825189,1,152,2082802,2,380,12475318,2,304,3416286,4,608,8690448,14,72,87472,24,124,1219272,9,46,1630701,0,0,0,0,0,0,90,2775,48164689
10530,test,43.470755,73.975635,9,34,582363,11,41,751553,5,380,6148435,0,0,0,1,104,381143,0,0,0,0,0,0,0,0,0,2,380,12475318,3,456,5124429,5,760,10863060,10,52,62480,19,98,965257,10,52,1811890,1,3,218125,0,0,0,76,2360,39384053
10531,test,43.554278,74.728973,3,11,194121,3,11,204969,1,76,1229687,1,5,89594,1,104,381143,1,152,1788355,1,152,7825189,0,0,0,0,0,0,1,152,1708143,1,152,2172612,4,20,24992,9,46,457227,2,10,362378,0,0,0,0,0,0,28,891,16438410
10532,test,42.671548,71.039821,11,41,711777,6,22,409938,2,152,2459374,1,5,89594,5,520,1905715,2,304,3576710,3,456,23475567,0,0,0,0,0,0,1,152,1708143,7,1064,15208284,12,62,74976,30,156,1524090,10,52,1811890,2,7,436250,0,0,0,92,2993,53392308
10533,test,42.819924,71.391774,47,178,3041229,37,140,2527951,21,1596,25823427,8,41,716752,3,312,1143429,0,0,0,3,456,23475567,0,0,0,4,760,24950636,14,2128,23914002,18,2736,39107016,27,140,168696,81,421,4115043,16,83,2899024,0,0,0,0,0,0,279,8991,151882772
10534,test,42.842132,71.551158,5,19,323535,5,19,341615,2,152,2459374,2,10,179188,3,312,1143429,0,0,0,0,0,0,1,152,2082802,1,190,6237659,2,304,3416286,7,1064,15208284,10,52,62480,28,145,1422484,6,31,1087134,0,0,0,0,0,0,72,2450,33964270
10535,test,42.685542,70.521232,12,45,776484,12,45,819876,4,304,4918748,2,10,179188,4,416,1524572,0,0,0,2,304,15650378,1,152,2082802,0,0,0,4,608,6832572,5,760,10863060,16,83,99968,18,93,914454,6,31,1087134,0,0,0,0,0,0,86,2851,45749236
